,dataset,isMath,attack,advModel,advBalancing,model,modelDataset,balancing,acc,precision,recall,f1
263,bing,True,FGSM,resnet,50/50,vgg,bing,50/50,0.69,0.71590906,0.63,0.67021275
264,bing,True,FGSM,resnet,50/50,alexnet,ddg,20/80,0.705,0.6357616,0.96,0.76494026
265,bing,True,FGSM,resnet,50/50,alexnet,ddg,30/70,0.78999996,0.7735849,0.82,0.79611653
266,bing,True,FGSM,resnet,50/50,alexnet,ddg,40/60,0.78999996,0.8152174,0.75,0.78124994
267,bing,True,FGSM,resnet,50/50,alexnet,ddg,50/50,0.775,0.84810126,0.67,0.74860334
268,bing,True,FGSM,resnet,50/50,resnet,ddg,20/80,0.53499997,0.5304348,0.61,0.5674419
269,bing,True,FGSM,resnet,50/50,resnet,ddg,30/70,0.57,0.6166667,0.37,0.4625
270,bing,True,FGSM,resnet,50/50,resnet,ddg,40/60,0.525,0.58064514,0.18,0.27480918
271,bing,True,FGSM,resnet,50/50,resnet,ddg,50/50,0.575,0.61904764,0.39,0.4785276
272,bing,True,FGSM,resnet,50/50,vgg,ddg,20/80,0.675,0.6277372,0.86,0.72573847
273,bing,True,FGSM,resnet,50/50,vgg,ddg,30/70,0.71,0.6909091,0.76,0.7238095
274,bing,True,FGSM,resnet,50/50,vgg,ddg,40/60,0.65999997,0.7222222,0.52,0.60465115
275,bing,True,FGSM,resnet,50/50,vgg,ddg,50/50,0.695,0.7746479,0.55,0.64327484
276,bing,True,FGSM,resnet,50/50,alexnet,google,20/80,0.72499996,0.65957445,0.93,0.7717842
277,bing,True,FGSM,resnet,50/50,alexnet,google,30/70,0.79999995,0.8,0.8,0.8000001
278,bing,True,FGSM,resnet,50/50,alexnet,google,40/60,0.82,0.85555553,0.77,0.8105263
279,bing,True,FGSM,resnet,50/50,alexnet,google,50/50,0.83,0.93421054,0.71,0.8068182
280,bing,True,FGSM,resnet,50/50,resnet,google,20/80,0.53999996,0.5298507,0.71,0.6068376
281,bing,True,FGSM,resnet,50/50,resnet,google,30/70,0.555,0.5964912,0.34,0.433121
282,bing,True,FGSM,resnet,50/50,resnet,google,40/60,0.53499997,0.56363636,0.31,0.4
283,bing,True,FGSM,resnet,50/50,resnet,google,50/50,0.53999996,0.5740741,0.31,0.40259743
284,bing,True,FGSM,resnet,50/50,vgg,google,20/80,0.65,0.61538464,0.8,0.6956522
285,bing,True,FGSM,resnet,50/50,vgg,google,30/70,0.7,0.6923077,0.72,0.7058824
286,bing,True,FGSM,resnet,50/50,vgg,google,40/60,0.64,0.7258065,0.45,0.5555555
287,bing,True,FGSM,resnet,50/50,vgg,google,50/50,0.63,0.7708333,0.37,0.5
288,bing,True,FGSM,vgg,20/80,alexnet,bing,20/80,0.78,0.7258065,0.9,0.80357146
289,bing,True,FGSM,vgg,20/80,alexnet,bing,30/70,0.78999996,0.7735849,0.82,0.79611653
290,bing,True,FGSM,vgg,20/80,alexnet,bing,40/60,0.825,0.8651685,0.77,0.81481475
291,bing,True,FGSM,vgg,20/80,alexnet,bing,50/50,0.81,0.787037,0.85,0.8173077
292,bing,True,FGSM,vgg,20/80,resnet,bing,20/80,0.71999997,0.6486486,0.96,0.7741935
293,bing,True,FGSM,vgg,20/80,resnet,bing,30/70,0.75,0.72727275,0.8,0.76190484
294,bing,True,FGSM,vgg,20/80,resnet,bing,40/60,0.75,0.7777778,0.7,0.73684216
295,bing,True,FGSM,vgg,20/80,resnet,bing,50/50,0.77,0.7647059,0.78,0.77227724
296,bing,True,FGSM,vgg,20/80,vgg,bing,20/80,0.375,0.3966942,0.48,0.43438914
297,bing,True,FGSM,vgg,20/80,vgg,bing,30/70,0.45499998,0.46280992,0.56,0.5067873
298,bing,True,FGSM,vgg,20/80,vgg,bing,40/60,0.445,0.41791046,0.28,0.33532935
299,bing,True,FGSM,vgg,20/80,vgg,bing,50/50,0.445,0.4225352,0.3,0.3508772
300,bing,True,FGSM,vgg,20/80,alexnet,ddg,20/80,0.695,0.62913907,0.95,0.75697213
301,bing,True,FGSM,vgg,20/80,alexnet,ddg,30/70,0.83,0.8113208,0.86,0.8349515
302,bing,True,FGSM,vgg,20/80,alexnet,ddg,40/60,0.825,0.84210527,0.8,0.82051283
303,bing,True,FGSM,vgg,20/80,alexnet,ddg,50/50,0.78,0.8181818,0.72,0.76595753
304,bing,True,FGSM,vgg,20/80,resnet,ddg,20/80,0.72999996,0.6885246,0.84,0.7567568
305,bing,True,FGSM,vgg,20/80,resnet,ddg,30/70,0.74,0.78571427,0.66,0.7173913
306,bing,True,FGSM,vgg,20/80,resnet,ddg,40/60,0.7,0.8448276,0.49,0.62025315
307,bing,True,FGSM,vgg,20/80,resnet,ddg,50/50,0.755,0.8,0.68,0.73513514
308,bing,True,FGSM,vgg,20/80,vgg,ddg,20/80,0.375,0.40601504,0.54,0.46351933
309,bing,True,FGSM,vgg,20/80,vgg,ddg,30/70,0.385,0.39252338,0.42,0.40579712
310,bing,True,FGSM,vgg,20/80,vgg,ddg,40/60,0.465,0.4477612,0.3,0.35928142
311,bing,True,FGSM,vgg,20/80,vgg,ddg,50/50,0.47,0.45945945,0.34,0.39080462
312,bing,True,FGSM,vgg,20/80,alexnet,google,20/80,0.755,0.68345326,0.95,0.7949791
313,bing,True,FGSM,vgg,20/80,alexnet,google,30/70,0.82,0.7962963,0.86,0.8269231
314,bing,True,FGSM,vgg,20/80,alexnet,google,40/60,0.84,0.8469388,0.83,0.83838385
315,bing,True,FGSM,vgg,20/80,alexnet,google,50/50,0.84499997,0.8965517,0.78,0.8342246
316,bing,True,FGSM,vgg,20/80,resnet,google,20/80,0.75,0.6923077,0.9,0.7826087
317,bing,True,FGSM,vgg,20/80,resnet,google,30/70,0.72499996,0.8169014,0.58,0.67836255
318,bing,True,FGSM,vgg,20/80,resnet,google,40/60,0.72499996,0.8169014,0.58,0.67836255
319,bing,True,FGSM,vgg,20/80,resnet,google,50/50,0.755,0.880597,0.59,0.70658684
320,bing,True,FGSM,vgg,20/80,vgg,google,20/80,0.41,0.4296875,0.55,0.48245615
321,bing,True,FGSM,vgg,20/80,vgg,google,30/70,0.45,0.45,0.45,0.45
322,bing,True,FGSM,vgg,20/80,vgg,google,40/60,0.45499998,0.43661973,0.31,0.36257312
323,bing,True,FGSM,vgg,20/80,vgg,google,50/50,0.515,0.53488374,0.23,0.32167834
324,bing,True,FGSM,vgg,30/70,alexnet,bing,20/80,0.78499997,0.7209302,0.93,0.81222713
325,bing,True,FGSM,vgg,30/70,alexnet,bing,30/70,0.78999996,0.7735849,0.82,0.79611653
326,bing,True,FGSM,vgg,30/70,alexnet,bing,40/60,0.835,0.8681319,0.79,0.8272252
327,bing,True,FGSM,vgg,30/70,alexnet,bing,50/50,0.81,0.7719298,0.88,0.82242984
328,bing,True,FGSM,vgg,30/70,resnet,bing,20/80,0.71,0.6363636,0.98,0.77165353
329,bing,True,FGSM,vgg,30/70,resnet,bing,30/70,0.75,0.7155172,0.83,0.7685185
330,bing,True,FGSM,vgg,30/70,resnet,bing,40/60,0.765,0.7912088,0.72,0.75392675
331,bing,True,FGSM,vgg,30/70,resnet,bing,50/50,0.765,0.7387387,0.82,0.7772512
332,bing,True,FGSM,vgg,30/70,vgg,bing,20/80,0.42999998,0.44262296,0.54,0.48648652
333,bing,True,FGSM,vgg,30/70,vgg,bing,30/70,0.41,0.425,0.51,0.46363637
334,bing,True,FGSM,vgg,30/70,vgg,bing,40/60,0.435,0.4084507,0.29,0.33918127
335,bing,True,FGSM,vgg,30/70,vgg,bing,50/50,0.47,0.45714286,0.32,0.37647057
336,bing,True,FGSM,vgg,30/70,alexnet,ddg,20/80,0.72999996,0.6597222,0.95,0.77868855
337,bing,True,FGSM,vgg,30/70,alexnet,ddg,30/70,0.79499996,0.7757009,0.83,0.8019323
338,bing,True,FGSM,vgg,30/70,alexnet,ddg,40/60,0.81,0.81632656,0.8,0.80808085
339,bing,True,FGSM,vgg,30/70,alexnet,ddg,50/50,0.765,0.7912088,0.72,0.75392675
340,bing,True,FGSM,vgg,30/70,resnet,ddg,20/80,0.745,0.68992245,0.89,0.77729255
341,bing,True,FGSM,vgg,30/70,resnet,ddg,30/70,0.745,0.7882353,0.67,0.72432435
342,bing,True,FGSM,vgg,30/70,resnet,ddg,40/60,0.72499996,0.86885244,0.53,0.6583851
343,bing,True,FGSM,vgg,30/70,resnet,ddg,50/50,0.75,0.80487806,0.66,0.72527474
344,bing,True,FGSM,vgg,30/70,vgg,ddg,20/80,0.41,0.42741936,0.53,0.47321427
345,bing,True,FGSM,vgg,30/70,vgg,ddg,30/70,0.38,0.3846154,0.4,0.39215687
346,bing,True,FGSM,vgg,30/70,vgg,ddg,40/60,0.44,0.41666666,0.3,0.3488372
347,bing,True,FGSM,vgg,30/70,vgg,ddg,50/50,0.465,0.45333335,0.34,0.3885714
348,bing,True,FGSM,vgg,30/70,alexnet,google,20/80,0.75,0.6785714,0.95,0.7916666
349,bing,True,FGSM,vgg,30/70,alexnet,google,30/70,0.825,0.8037383,0.86,0.8309179
350,bing,True,FGSM,vgg,30/70,alexnet,google,40/60,0.865,0.8842105,0.84,0.86153847
351,bing,True,FGSM,vgg,30/70,alexnet,google,50/50,0.82,0.872093,0.75,0.8064517
352,bing,True,FGSM,vgg,30/70,resnet,google,20/80,0.72999996,0.67164177,0.9,0.7692308
353,bing,True,FGSM,vgg,30/70,resnet,google,30/70,0.73499995,0.82191783,0.6,0.6936416
354,bing,True,FGSM,vgg,30/70,resnet,google,40/60,0.765,0.85333335,0.64,0.73142856
355,bing,True,FGSM,vgg,30/70,resnet,google,50/50,0.73499995,0.8405797,0.58,0.6863905
356,bing,True,FGSM,vgg,30/70,vgg,google,20/80,0.39499998,0.41322315,0.5,0.4524887
357,bing,True,FGSM,vgg,30/70,vgg,google,30/70,0.45,0.45,0.45,0.45
358,bing,True,FGSM,vgg,30/70,vgg,google,40/60,0.45,0.43055555,0.31,0.3604651
359,bing,True,FGSM,vgg,30/70,vgg,google,50/50,0.49499997,0.48979592,0.24,0.32214764
360,bing,True,FGSM,vgg,40/60,alexnet,bing,20/80,0.78499997,0.72440946,0.92,0.8105727
361,bing,True,FGSM,vgg,40/60,alexnet,bing,30/70,0.775,0.7570093,0.81,0.7826087
362,bing,True,FGSM,vgg,40/60,alexnet,bing,40/60,0.85499996,0.8736842,0.83,0.85128206
363,bing,True,FGSM,vgg,40/60,alexnet,bing,50/50,0.79999995,0.7631579,0.87,0.8130841
364,bing,True,FGSM,vgg,40/60,resnet,bing,20/80,0.72999996,0.6554054,0.97,0.7822581
365,bing,True,FGSM,vgg,40/60,resnet,bing,30/70,0.745,0.71681416,0.81,0.7605633
366,bing,True,FGSM,vgg,40/60,resnet,bing,40/60,0.755,0.79310346,0.69,0.7379679
367,bing,True,FGSM,vgg,40/60,resnet,bing,50/50,0.76,0.745283,0.79,0.7669903
368,bing,True,FGSM,vgg,40/60,vgg,bing,20/80,0.42,0.43548387,0.54,0.48214287
369,bing,True,FGSM,vgg,40/60,vgg,bing,30/70,0.475,0.47863248,0.56,0.516129
370,bing,True,FGSM,vgg,40/60,vgg,bing,40/60,0.42499998,0.4,0.3,0.34285712
371,bing,True,FGSM,vgg,40/60,vgg,bing,50/50,0.45499998,0.43661973,0.31,0.36257312
372,bing,True,FGSM,vgg,40/60,alexnet,ddg,20/80,0.695,0.62913907,0.95,0.75697213
373,bing,True,FGSM,vgg,40/60,alexnet,ddg,30/70,0.81,0.77678573,0.87,0.82075477
374,bing,True,FGSM,vgg,40/60,alexnet,ddg,40/60,0.81,0.82978725,0.78,0.8041237
375,bing,True,FGSM,vgg,40/60,alexnet,ddg,50/50,0.77,0.8214286,0.69,0.75000006
376,bing,True,FGSM,vgg,40/60,resnet,ddg,20/80,0.755,0.70731705,0.87,0.7802691
377,bing,True,FGSM,vgg,40/60,resnet,ddg,30/70,0.77,0.8214286,0.69,0.75000006
378,bing,True,FGSM,vgg,40/60,resnet,ddg,40/60,0.71,0.83870965,0.52,0.64197534
379,bing,True,FGSM,vgg,40/60,resnet,ddg,50/50,0.78999996,0.8625,0.69,0.7666667
380,bing,True,FGSM,vgg,40/60,vgg,ddg,20/80,0.405,0.4274809,0.56,0.4848485
381,bing,True,FGSM,vgg,40/60,vgg,ddg,30/70,0.405,0.407767,0.42,0.4137931
382,bing,True,FGSM,vgg,40/60,vgg,ddg,40/60,0.45,0.43055555,0.31,0.3604651
383,bing,True,FGSM,vgg,40/60,vgg,ddg,50/50,0.445,0.43209878,0.35,0.38674033
384,bing,True,FGSM,vgg,40/60,alexnet,google,20/80,0.76,0.6857143,0.96,0.8
385,bing,True,FGSM,vgg,40/60,alexnet,google,30/70,0.82,0.78571427,0.88,0.83018863
386,bing,True,FGSM,vgg,40/60,alexnet,google,40/60,0.835,0.83838385,0.83,0.8341709
387,bing,True,FGSM,vgg,40/60,alexnet,google,50/50,0.815,0.86206895,0.75,0.8021391
388,bing,True,FGSM,vgg,40/60,resnet,google,20/80,0.71999997,0.671875,0.86,0.75438595
389,bing,True,FGSM,vgg,40/60,resnet,google,30/70,0.72999996,0.8382353,0.57,0.6785714
390,bing,True,FGSM,vgg,40/60,resnet,google,40/60,0.72499996,0.82608694,0.57,0.6745562
391,bing,True,FGSM,vgg,40/60,resnet,google,50/50,0.72499996,0.8358209,0.56,0.6706587
392,bing,True,FGSM,vgg,40/60,vgg,google,20/80,0.405,0.42276424,0.52,0.46636772
393,bing,True,FGSM,vgg,40/60,vgg,google,30/70,0.44,0.44,0.44,0.44
394,bing,True,FGSM,vgg,40/60,vgg,google,40/60,0.47,0.453125,0.29,0.35365856
395,bing,True,FGSM,vgg,40/60,vgg,google,50/50,0.475,0.4489796,0.22,0.295302
396,bing,True,FGSM,vgg,50/50,alexnet,bing,20/80,0.79999995,0.7380952,0.93,0.82300884
397,bing,True,FGSM,vgg,50/50,alexnet,bing,30/70,0.77,0.77,0.77,0.77
398,bing,True,FGSM,vgg,50/50,alexnet,bing,40/60,0.84999996,0.87234044,0.82,0.8453609
399,bing,True,FGSM,vgg,50/50,alexnet,bing,50/50,0.805,0.7699115,0.87,0.81690145
400,bing,True,FGSM,vgg,50/50,resnet,bing,20/80,0.74,0.6621622,0.98,0.79032254
401,bing,True,FGSM,vgg,50/50,resnet,bing,30/70,0.755,0.7256637,0.82,0.7699531
402,bing,True,FGSM,vgg,50/50,resnet,bing,40/60,0.765,0.7912088,0.72,0.75392675
403,bing,True,FGSM,vgg,50/50,resnet,bing,50/50,0.76,0.75490195,0.77,0.7623763
404,bing,True,FGSM,vgg,50/50,vgg,bing,20/80,0.415,0.42975205,0.52,0.47058824
405,bing,True,FGSM,vgg,50/50,vgg,bing,30/70,0.44,0.44915253,0.53,0.4862385
406,bing,True,FGSM,vgg,50/50,vgg,bing,40/60,0.42,0.3918919,0.29,0.3333333
407,bing,True,FGSM,vgg,50/50,vgg,bing,50/50,0.42499998,0.4,0.3,0.34285712
408,bing,True,FGSM,vgg,50/50,alexnet,ddg,20/80,0.685,0.61935484,0.96,0.7529412
409,bing,True,FGSM,vgg,50/50,alexnet,ddg,30/70,0.81,0.787037,0.85,0.8173077
410,bing,True,FGSM,vgg,50/50,alexnet,ddg,40/60,0.825,0.8494624,0.79,0.8186528
411,bing,True,FGSM,vgg,50/50,alexnet,ddg,50/50,0.765,0.8045977,0.7,0.74866307
412,bing,True,FGSM,vgg,50/50,resnet,ddg,20/80,0.75,0.704918,0.86,0.77477473
413,bing,True,FGSM,vgg,50/50,resnet,ddg,30/70,0.755,0.8,0.68,0.73513514
414,bing,True,FGSM,vgg,50/50,resnet,ddg,40/60,0.72499996,0.8947368,0.51,0.64968157
415,bing,True,FGSM,vgg,50/50,resnet,ddg,50/50,0.755,0.8227848,0.65,0.7262569
416,bing,True,FGSM,vgg,50/50,vgg,ddg,20/80,0.35999998,0.390625,0.5,0.4385965
417,bing,True,FGSM,vgg,50/50,vgg,ddg,30/70,0.39499998,0.40186915,0.43,0.41545895
418,bing,True,FGSM,vgg,50/50,vgg,ddg,40/60,0.445,0.42465752,0.31,0.3583815
419,bing,True,FGSM,vgg,50/50,vgg,ddg,50/50,0.45,0.4375,0.35,0.3888889
420,bing,True,FGSM,vgg,50/50,alexnet,google,20/80,0.74,0.6666667,0.96,0.7868852
421,bing,True,FGSM,vgg,50/50,alexnet,google,30/70,0.79999995,0.77272725,0.85,0.8095238
422,bing,True,FGSM,vgg,50/50,alexnet,google,40/60,0.83,0.85106385,0.8,0.82474226
423,bing,True,FGSM,vgg,50/50,alexnet,google,50/50,0.84,0.89534885,0.77,0.82795703
424,bing,True,FGSM,vgg,50/50,resnet,google,20/80,0.73499995,0.6766917,0.9,0.77253217
425,bing,True,FGSM,vgg,50/50,resnet,google,30/70,0.72499996,0.8358209,0.56,0.6706587
426,bing,True,FGSM,vgg,50/50,resnet,google,40/60,0.74,0.8428571,0.59,0.69411767
427,bing,True,FGSM,vgg,50/50,resnet,google,50/50,0.71999997,0.8235294,0.56,0.6666667
428,bing,True,FGSM,vgg,50/50,vgg,google,20/80,0.39499998,0.416,0.52,0.46222222
429,bing,True,FGSM,vgg,50/50,vgg,google,30/70,0.435,0.43564355,0.44,0.43781093
430,bing,True,FGSM,vgg,50/50,vgg,google,40/60,0.45499998,0.43661973,0.31,0.36257312
431,bing,True,FGSM,vgg,50/50,vgg,google,50/50,0.48,0.45652175,0.21,0.28767124
432,ddg,True,FGSM,alexnet,20/80,alexnet,bing,20/80,0.53,0.5416667,0.39,0.45348838
433,ddg,True,FGSM,alexnet,20/80,alexnet,bing,30/70,0.47,0.44,0.22,0.29333335
434,ddg,True,FGSM,alexnet,20/80,alexnet,bing,40/60,0.515,0.53488374,0.23,0.32167834
435,ddg,True,FGSM,alexnet,20/80,alexnet,bing,50/50,0.55,0.5925926,0.32,0.41558442
436,ddg,True,FGSM,alexnet,20/80,resnet,bing,20/80,0.66999996,0.6103896,0.94,0.74015754
437,ddg,True,FGSM,alexnet,20/80,resnet,bing,30/70,0.72999996,0.72115386,0.75,0.73529416
438,ddg,True,FGSM,alexnet,20/80,resnet,bing,40/60,0.675,0.72727275,0.56,0.6327684
439,ddg,True,FGSM,alexnet,20/80,resnet,bing,50/50,0.69,0.7567568,0.56,0.6436782
440,ddg,True,FGSM,alexnet,20/80,vgg,bing,20/80,0.7,0.6694915,0.79,0.72477067
441,ddg,True,FGSM,alexnet,20/80,vgg,bing,30/70,0.71,0.71428573,0.7,0.7070707
442,ddg,True,FGSM,alexnet,20/80,vgg,bing,40/60,0.65,0.72727275,0.48,0.57831323
443,ddg,True,FGSM,alexnet,20/80,vgg,bing,50/50,0.66499996,0.779661,0.46,0.5786164
444,ddg,True,FGSM,alexnet,20/80,alexnet,ddg,20/80,0.45499998,0.4680851,0.66,0.54771787
445,ddg,True,FGSM,alexnet,20/80,alexnet,ddg,30/70,0.475,0.45614034,0.26,0.3312102
446,ddg,True,FGSM,alexnet,20/80,alexnet,ddg,40/60,0.48499998,0.46938777,0.23,0.30872482
447,ddg,True,FGSM,alexnet,20/80,alexnet,ddg,50/50,0.475,0.41379312,0.12,0.18604651
448,ddg,True,FGSM,alexnet,20/80,resnet,ddg,20/80,0.695,0.6788991,0.74,0.708134
449,ddg,True,FGSM,alexnet,20/80,resnet,ddg,30/70,0.675,0.84313726,0.43,0.5695364
450,ddg,True,FGSM,alexnet,20/80,resnet,ddg,40/60,0.585,0.8695652,0.2,0.32520327
451,ddg,True,FGSM,alexnet,20/80,resnet,ddg,50/50,0.695,0.8979592,0.44,0.590604
452,ddg,True,FGSM,alexnet,20/80,vgg,ddg,20/80,0.695,0.6585366,0.81,0.7264574
453,ddg,True,FGSM,alexnet,20/80,vgg,ddg,30/70,0.69,0.69,0.69,0.69
454,ddg,True,FGSM,alexnet,20/80,vgg,ddg,40/60,0.685,0.8363636,0.46,0.5935484
455,ddg,True,FGSM,alexnet,20/80,vgg,ddg,50/50,0.66499996,0.74626863,0.5,0.5988024
456,ddg,True,FGSM,alexnet,20/80,alexnet,google,20/80,0.53499997,0.53932583,0.48,0.5079365
457,ddg,True,FGSM,alexnet,20/80,alexnet,google,30/70,0.52,0.5416667,0.26,0.35135135
458,ddg,True,FGSM,alexnet,20/80,alexnet,google,40/60,0.53,0.5833333,0.21,0.30882353
459,ddg,True,FGSM,alexnet,20/80,alexnet,google,50/50,0.49499997,0.4814815,0.13,0.20472439
460,ddg,True,FGSM,alexnet,20/80,resnet,google,20/80,0.705,0.6846847,0.76,0.7203791
461,ddg,True,FGSM,alexnet,20/80,resnet,google,30/70,0.63,0.88235295,0.3,0.44776118
462,ddg,True,FGSM,alexnet,20/80,resnet,google,40/60,0.615,0.87096775,0.27,0.41221377
463,ddg,True,FGSM,alexnet,20/80,resnet,google,50/50,0.655,0.9189189,0.34,0.49635038
464,ddg,True,FGSM,alexnet,20/80,vgg,google,20/80,0.66999996,0.6465517,0.75,0.6944444
465,ddg,True,FGSM,alexnet,20/80,vgg,google,30/70,0.66499996,0.7037037,0.57,0.62983423
466,ddg,True,FGSM,alexnet,20/80,vgg,google,40/60,0.625,0.74509805,0.38,0.5033113
467,ddg,True,FGSM,alexnet,20/80,vgg,google,50/50,0.59999996,0.8333333,0.25,0.3846154
468,ddg,True,FGSM,alexnet,30/70,alexnet,bing,20/80,0.5,0.5,0.35,0.41176468
469,ddg,True,FGSM,alexnet,30/70,alexnet,bing,30/70,0.49499997,0.4893617,0.23,0.31292516
470,ddg,True,FGSM,alexnet,30/70,alexnet,bing,40/60,0.53499997,0.5744681,0.27,0.3673469
471,ddg,True,FGSM,alexnet,30/70,alexnet,bing,50/50,0.51,0.5192308,0.27,0.35526314
472,ddg,True,FGSM,alexnet,30/70,resnet,bing,20/80,0.66499996,0.60645163,0.94,0.737255
473,ddg,True,FGSM,alexnet,30/70,resnet,bing,30/70,0.78999996,0.8020833,0.77,0.78571427
474,ddg,True,FGSM,alexnet,30/70,resnet,bing,40/60,0.71,0.7763158,0.59,0.6704545
475,ddg,True,FGSM,alexnet,30/70,resnet,bing,50/50,0.715,0.8028169,0.57,0.6666666
476,ddg,True,FGSM,alexnet,30/70,vgg,bing,20/80,0.74,0.70689654,0.82,0.7592593
477,ddg,True,FGSM,alexnet,30/70,vgg,bing,30/70,0.715,0.7263158,0.69,0.70769227
478,ddg,True,FGSM,alexnet,30/70,vgg,bing,40/60,0.675,0.7692308,0.5,0.60606056
479,ddg,True,FGSM,alexnet,30/70,vgg,bing,50/50,0.64,0.73333335,0.44,0.54999995
480,ddg,True,FGSM,alexnet,30/70,alexnet,ddg,20/80,0.48499998,0.48979592,0.72,0.58299595
481,ddg,True,FGSM,alexnet,30/70,alexnet,ddg,30/70,0.42499998,0.35849056,0.19,0.24836603
482,ddg,True,FGSM,alexnet,30/70,alexnet,ddg,40/60,0.45999998,0.42307693,0.22,0.28947368
483,ddg,True,FGSM,alexnet,30/70,alexnet,ddg,50/50,0.49499997,0.4857143,0.17,0.25185186
484,ddg,True,FGSM,alexnet,30/70,resnet,ddg,20/80,0.7,0.6886792,0.73,0.70873785
485,ddg,True,FGSM,alexnet,30/70,resnet,ddg,30/70,0.675,0.8888889,0.4,0.55172414
486,ddg,True,FGSM,alexnet,30/70,resnet,ddg,40/60,0.59,0.90909094,0.2,0.32786885
487,ddg,True,FGSM,alexnet,30/70,resnet,ddg,50/50,0.675,0.8888889,0.4,0.55172414
488,ddg,True,FGSM,alexnet,30/70,vgg,ddg,20/80,0.7,0.6492537,0.87,0.74358976
489,ddg,True,FGSM,alexnet,30/70,vgg,ddg,30/70,0.68,0.6956522,0.64,0.6666667
490,ddg,True,FGSM,alexnet,30/70,vgg,ddg,40/60,0.66999996,0.84,0.42,0.56
491,ddg,True,FGSM,alexnet,30/70,vgg,ddg,50/50,0.65,0.76785713,0.43,0.55128205
492,ddg,True,FGSM,alexnet,30/70,alexnet,google,20/80,0.475,0.46835443,0.37,0.41340783
493,ddg,True,FGSM,alexnet,30/70,alexnet,google,30/70,0.5,0.5,0.21,0.29577464
494,ddg,True,FGSM,alexnet,30/70,alexnet,google,40/60,0.515,0.5483871,0.17,0.259542
495,ddg,True,FGSM,alexnet,30/70,alexnet,google,50/50,0.5,0.5,0.14,0.21875
496,ddg,True,FGSM,alexnet,30/70,resnet,google,20/80,0.69,0.6792453,0.72,0.69902915
497,ddg,True,FGSM,alexnet,30/70,resnet,google,30/70,0.61,0.8235294,0.28,0.41791046
498,ddg,True,FGSM,alexnet,30/70,resnet,google,40/60,0.615,0.87096775,0.27,0.41221377
499,ddg,True,FGSM,alexnet,30/70,resnet,google,50/50,0.61,0.84375,0.27,0.40909094
500,ddg,True,FGSM,alexnet,30/70,vgg,google,20/80,0.68,0.647541,0.79,0.7117117
501,ddg,True,FGSM,alexnet,30/70,vgg,google,30/70,0.655,0.7012987,0.54,0.61016953
502,ddg,True,FGSM,alexnet,30/70,vgg,google,40/60,0.61,0.72,0.36,0.48
503,ddg,True,FGSM,alexnet,30/70,vgg,google,50/50,0.60499996,0.7837838,0.29,0.42335767
504,ddg,True,FGSM,alexnet,40/60,alexnet,bing,20/80,0.555,0.57746476,0.41,0.47953215
505,ddg,True,FGSM,alexnet,40/60,alexnet,bing,30/70,0.515,0.5294118,0.27,0.35761592
506,ddg,True,FGSM,alexnet,40/60,alexnet,bing,40/60,0.57,0.65909094,0.29,0.40277776
507,ddg,True,FGSM,alexnet,40/60,alexnet,bing,50/50,0.55,0.58928573,0.33,0.42307693
508,ddg,True,FGSM,alexnet,40/60,resnet,bing,20/80,0.69,0.6233766,0.96,0.7559055
509,ddg,True,FGSM,alexnet,40/60,resnet,bing,30/70,0.745,0.7425743,0.75,0.7462687
510,ddg,True,FGSM,alexnet,40/60,resnet,bing,40/60,0.71,0.7916667,0.57,0.6627907
511,ddg,True,FGSM,alexnet,40/60,resnet,bing,50/50,0.69,0.7794118,0.53,0.63095236
512,ddg,True,FGSM,alexnet,40/60,vgg,bing,20/80,0.765,0.7304348,0.84,0.7813953
513,ddg,True,FGSM,alexnet,40/60,vgg,bing,30/70,0.75,0.7604167,0.73,0.74489796
514,ddg,True,FGSM,alexnet,40/60,vgg,bing,40/60,0.685,0.75342464,0.55,0.63583815
515,ddg,True,FGSM,alexnet,40/60,vgg,bing,50/50,0.675,0.7536232,0.52,0.6153846
516,ddg,True,FGSM,alexnet,40/60,alexnet,ddg,20/80,0.505,0.50359714,0.7,0.5857741
517,ddg,True,FGSM,alexnet,40/60,alexnet,ddg,30/70,0.52,0.54,0.27,0.35999998
518,ddg,True,FGSM,alexnet,40/60,alexnet,ddg,40/60,0.48999998,0.47619048,0.2,0.28169015
519,ddg,True,FGSM,alexnet,40/60,alexnet,ddg,50/50,0.49499997,0.4814815,0.13,0.20472439
520,ddg,True,FGSM,alexnet,40/60,resnet,ddg,20/80,0.695,0.6756757,0.75,0.71090055
521,ddg,True,FGSM,alexnet,40/60,resnet,ddg,30/70,0.68,0.86,0.43,0.5733333
522,ddg,True,FGSM,alexnet,40/60,resnet,ddg,40/60,0.575,0.85714287,0.18,0.2975207
523,ddg,True,FGSM,alexnet,40/60,resnet,ddg,50/50,0.69,0.88,0.44,0.5866667
524,ddg,True,FGSM,alexnet,40/60,vgg,ddg,20/80,0.72499996,0.6771653,0.86,0.7577092
525,ddg,True,FGSM,alexnet,40/60,vgg,ddg,30/70,0.74,0.77272725,0.68,0.7234042
526,ddg,True,FGSM,alexnet,40/60,vgg,ddg,40/60,0.655,0.7818182,0.43,0.5548387
527,ddg,True,FGSM,alexnet,40/60,vgg,ddg,50/50,0.68,0.77272725,0.51,0.61445785
528,ddg,True,FGSM,alexnet,40/60,alexnet,google,20/80,0.56,0.5731707,0.47,0.5164835
