,dataset,isMath,attack,advModel,advBalancing,model,modelDataset,balancing,acc,precision,recall,f1
267,bing,True,FGSM,alexnet,50/50,alexnet,ddg,50/50,0.505,1.0,0.01,0.01980198
268,bing,True,FGSM,alexnet,50/50,resnet,ddg,20/80,0.61,0.5948276,0.69,0.6388889
269,bing,True,FGSM,alexnet,50/50,resnet,ddg,30/70,0.565,0.88235295,0.15,0.25641027
270,bing,True,FGSM,alexnet,50/50,resnet,ddg,40/60,0.5,nan,0.0,nan
271,bing,True,FGSM,alexnet,50/50,resnet,ddg,50/50,0.53499997,0.8181818,0.09,0.16216217
272,bing,True,FGSM,alexnet,50/50,vgg,ddg,20/80,0.53,0.5180723,0.86,0.6466166
273,bing,True,FGSM,alexnet,50/50,vgg,ddg,30/70,0.615,0.5982906,0.7,0.6451613
274,bing,True,FGSM,alexnet,50/50,vgg,ddg,40/60,0.51,1.0,0.02,0.039215688
275,bing,True,FGSM,alexnet,50/50,vgg,ddg,50/50,0.515,1.0,0.03,0.058252428
276,bing,True,FGSM,alexnet,50/50,alexnet,google,20/80,0.53,0.5535714,0.31,0.3974359
277,bing,True,FGSM,alexnet,50/50,alexnet,google,30/70,0.49499997,0.45454547,0.05,0.090090096
278,bing,True,FGSM,alexnet,50/50,alexnet,google,40/60,0.5,0.5,0.17,0.25373134
279,bing,True,FGSM,alexnet,50/50,alexnet,google,50/50,0.48,0.4473684,0.17,0.24637681
280,bing,True,FGSM,alexnet,50/50,resnet,google,20/80,0.525,0.51445085,0.89,0.6520146
281,bing,True,FGSM,alexnet,50/50,resnet,google,30/70,0.53499997,0.8181818,0.09,0.16216217
282,bing,True,FGSM,alexnet,50/50,resnet,google,40/60,0.53999996,0.78571427,0.11,0.19298245
283,bing,True,FGSM,alexnet,50/50,resnet,google,50/50,0.51,0.75,0.03,0.057692308
284,bing,True,FGSM,alexnet,50/50,vgg,google,20/80,0.555,0.54867256,0.62,0.58215964
285,bing,True,FGSM,alexnet,50/50,vgg,google,30/70,0.59999996,0.65625,0.42,0.5121951
286,bing,True,FGSM,alexnet,50/50,vgg,google,40/60,0.52,0.75,0.06,0.111111104
287,bing,True,FGSM,alexnet,50/50,vgg,google,50/50,0.505,1.0,0.01,0.01980198
288,bing,True,FGSM,resnet,30/70,alexnet,bing,20/80,0.61,0.6037736,0.64,0.6213592
289,bing,True,FGSM,resnet,30/70,alexnet,bing,30/70,0.53499997,0.5522388,0.37,0.4431138
290,bing,True,FGSM,resnet,30/70,alexnet,bing,40/60,0.53999996,0.78571427,0.11,0.19298245
291,bing,True,FGSM,resnet,30/70,alexnet,bing,50/50,0.575,0.6666667,0.3,0.41379312
292,bing,True,FGSM,resnet,30/70,resnet,bing,20/80,0.49499997,0.49748743,0.99,0.66220737
293,bing,True,FGSM,resnet,30/70,resnet,bing,30/70,0.49499997,0.49720672,0.89,0.63799286
294,bing,True,FGSM,resnet,30/70,resnet,bing,40/60,0.5,0.5,0.84,0.6268657
295,bing,True,FGSM,resnet,30/70,resnet,bing,50/50,0.59,0.57377046,0.7,0.6306306
296,bing,True,FGSM,resnet,30/70,vgg,bing,20/80,0.525,0.51282054,1.0,0.6779662
297,bing,True,FGSM,resnet,30/70,vgg,bing,30/70,0.53999996,0.5217391,0.96,0.6760564
298,bing,True,FGSM,resnet,30/70,vgg,bing,40/60,0.62,0.60714287,0.68,0.6415094
299,bing,True,FGSM,resnet,30/70,vgg,bing,50/50,0.57,0.6166667,0.37,0.4625
300,bing,True,FGSM,resnet,30/70,alexnet,ddg,20/80,0.5,0.5,1.0,0.6666667
301,bing,True,FGSM,resnet,30/70,alexnet,ddg,30/70,0.59999996,0.5862069,0.68,0.6296296
302,bing,True,FGSM,resnet,30/70,alexnet,ddg,40/60,0.525,0.5167785,0.77,0.6184739
303,bing,True,FGSM,resnet,30/70,alexnet,ddg,50/50,0.515,0.6363636,0.07,0.12612613
304,bing,True,FGSM,resnet,30/70,resnet,ddg,20/80,0.515,0.511811,0.65,0.5726872
305,bing,True,FGSM,resnet,30/70,resnet,ddg,30/70,0.545,0.61538464,0.24,0.34532374
306,bing,True,FGSM,resnet,30/70,resnet,ddg,40/60,0.5,0.5,0.02,0.03846154
307,bing,True,FGSM,resnet,30/70,resnet,ddg,50/50,0.53999996,0.64285713,0.18,0.28125
308,bing,True,FGSM,resnet,30/70,vgg,ddg,20/80,0.525,0.5135135,0.95,0.6666666
309,bing,True,FGSM,resnet,30/70,vgg,ddg,30/70,0.59499997,0.56050956,0.88,0.6848249
310,bing,True,FGSM,resnet,30/70,vgg,ddg,40/60,0.515,0.6666667,0.06,0.11009174
311,bing,True,FGSM,resnet,30/70,vgg,ddg,50/50,0.52,0.75,0.06,0.111111104
312,bing,True,FGSM,resnet,30/70,alexnet,google,20/80,0.565,0.5631068,0.58,0.5714286
313,bing,True,FGSM,resnet,30/70,alexnet,google,30/70,0.53499997,0.64,0.16,0.256
314,bing,True,FGSM,resnet,30/70,alexnet,google,40/60,0.55,0.625,0.25,0.35714287
315,bing,True,FGSM,resnet,30/70,alexnet,google,50/50,0.53499997,0.5714286,0.28,0.37583894
316,bing,True,FGSM,resnet,30/70,resnet,google,20/80,0.51,0.50574714,0.88,0.6423358
317,bing,True,FGSM,resnet,30/70,resnet,google,30/70,0.52,0.5555556,0.2,0.29411766
318,bing,True,FGSM,resnet,30/70,resnet,google,40/60,0.515,0.53488374,0.23,0.32167834
319,bing,True,FGSM,resnet,30/70,resnet,google,50/50,0.51,0.5625,0.09,0.15517242
320,bing,True,FGSM,resnet,30/70,vgg,google,20/80,0.56,0.5365854,0.88,0.6666667
321,bing,True,FGSM,resnet,30/70,vgg,google,30/70,0.59,0.5661765,0.77,0.6525424
322,bing,True,FGSM,resnet,30/70,vgg,google,40/60,0.52,0.56666666,0.17,0.26153845
323,bing,True,FGSM,resnet,30/70,vgg,google,50/50,0.5,0.5,0.01,0.019607844
324,bing,True,FGSM,resnet,40/60,alexnet,bing,20/80,0.57,0.57,0.57,0.57
325,bing,True,FGSM,resnet,40/60,alexnet,bing,30/70,0.52,0.5294118,0.36,0.42857143
326,bing,True,FGSM,resnet,40/60,alexnet,bing,40/60,0.53,0.75,0.09,0.16071428
327,bing,True,FGSM,resnet,40/60,alexnet,bing,50/50,0.53999996,0.6,0.24,0.34285715
328,bing,True,FGSM,resnet,40/60,resnet,bing,20/80,0.5,0.5,1.0,0.6666667
329,bing,True,FGSM,resnet,40/60,resnet,bing,30/70,0.525,0.5141243,0.91,0.6570397
330,bing,True,FGSM,resnet,40/60,resnet,bing,40/60,0.47,0.48295453,0.85,0.61594206
331,bing,True,FGSM,resnet,40/60,resnet,bing,50/50,0.53999996,0.53125,0.68,0.5964912
332,bing,True,FGSM,resnet,40/60,vgg,bing,20/80,0.525,0.51282054,1.0,0.6779662
333,bing,True,FGSM,resnet,40/60,vgg,bing,30/70,0.57,0.53932583,0.96,0.6906475
334,bing,True,FGSM,resnet,40/60,vgg,bing,40/60,0.60499996,0.5963303,0.65,0.6220096
335,bing,True,FGSM,resnet,40/60,vgg,bing,50/50,0.575,0.61904764,0.39,0.4785276
336,bing,True,FGSM,resnet,40/60,alexnet,ddg,20/80,0.5,0.5,1.0,0.6666667
337,bing,True,FGSM,resnet,40/60,alexnet,ddg,30/70,0.59,0.57758623,0.67,0.6203704
338,bing,True,FGSM,resnet,40/60,alexnet,ddg,40/60,0.5,0.5,0.7,0.5833333
339,bing,True,FGSM,resnet,40/60,alexnet,ddg,50/50,0.515,0.6363636,0.07,0.12612613
340,bing,True,FGSM,resnet,40/60,resnet,ddg,20/80,0.53,0.52272725,0.69,0.59482753
341,bing,True,FGSM,resnet,40/60,resnet,ddg,30/70,0.55,0.6315789,0.24,0.34782606
342,bing,True,FGSM,resnet,40/60,resnet,ddg,40/60,0.48999998,0.0,0.0,nan
343,bing,True,FGSM,resnet,40/60,resnet,ddg,50/50,0.49499997,0.4857143,0.17,0.25185186
344,bing,True,FGSM,resnet,40/60,vgg,ddg,20/80,0.53,0.5159575,0.97,0.6736111
345,bing,True,FGSM,resnet,40/60,vgg,ddg,30/70,0.59999996,0.56578946,0.86,0.6825397
346,bing,True,FGSM,resnet,40/60,vgg,ddg,40/60,0.515,0.6,0.09,0.15652174
347,bing,True,FGSM,resnet,40/60,vgg,ddg,50/50,0.505,0.54545456,0.06,0.1081081
348,bing,True,FGSM,resnet,40/60,alexnet,google,20/80,0.555,0.55140185,0.59,0.5700483
349,bing,True,FGSM,resnet,40/60,alexnet,google,30/70,0.53999996,0.6666667,0.16,0.2580645
350,bing,True,FGSM,resnet,40/60,alexnet,google,40/60,0.585,0.7297297,0.27,0.39416057
351,bing,True,FGSM,resnet,40/60,alexnet,google,50/50,0.52,0.54545456,0.24,0.3333333
352,bing,True,FGSM,resnet,40/60,resnet,google,20/80,0.48499998,0.4915254,0.87,0.62815887
353,bing,True,FGSM,resnet,40/60,resnet,google,30/70,0.48499998,0.45454547,0.15,0.22556391
354,bing,True,FGSM,resnet,40/60,resnet,google,40/60,0.45999998,0.4090909,0.18,0.25
355,bing,True,FGSM,resnet,40/60,resnet,google,50/50,0.48,0.41666666,0.1,0.16129033
356,bing,True,FGSM,resnet,40/60,vgg,google,20/80,0.57,0.5448718,0.85,0.6640625
357,bing,True,FGSM,resnet,40/60,vgg,google,30/70,0.59499997,0.57723576,0.71,0.63677126
358,bing,True,FGSM,resnet,40/60,vgg,google,40/60,0.545,0.6097561,0.25,0.35460994
359,bing,True,FGSM,resnet,40/60,vgg,google,50/50,0.5,0.5,0.03,0.056603774
360,bing,True,FGSM,resnet,20/80,alexnet,bing,20/80,0.59499997,0.5904762,0.62,0.60487807
361,bing,True,FGSM,resnet,20/80,alexnet,bing,30/70,0.53999996,0.55263156,0.42,0.4772727
362,bing,True,FGSM,resnet,20/80,alexnet,bing,40/60,0.545,0.84615386,0.11,0.19469026
363,bing,True,FGSM,resnet,20/80,alexnet,bing,50/50,0.58,0.64285713,0.36,0.46153843
364,bing,True,FGSM,resnet,20/80,resnet,bing,20/80,0.5,0.5,1.0,0.6666667
365,bing,True,FGSM,resnet,20/80,resnet,bing,30/70,0.51,0.5058824,0.86,0.6370371
366,bing,True,FGSM,resnet,20/80,resnet,bing,40/60,0.48499998,0.49112427,0.83,0.61710036
367,bing,True,FGSM,resnet,20/80,resnet,bing,50/50,0.55,0.54310346,0.63,0.5833334
368,bing,True,FGSM,resnet,20/80,vgg,bing,20/80,0.53,0.5154639,1.0,0.6802721
369,bing,True,FGSM,resnet,20/80,vgg,bing,30/70,0.545,0.5243243,0.97,0.68070173
370,bing,True,FGSM,resnet,20/80,vgg,bing,40/60,0.61,0.5964912,0.68,0.635514
371,bing,True,FGSM,resnet,20/80,vgg,bing,50/50,0.59,0.65,0.39,0.48749998
372,bing,True,FGSM,resnet,20/80,alexnet,ddg,20/80,0.5,0.5,1.0,0.6666667
373,bing,True,FGSM,resnet,20/80,alexnet,ddg,30/70,0.62,0.6090909,0.67,0.63809526
374,bing,True,FGSM,resnet,20/80,alexnet,ddg,40/60,0.53999996,0.5277778,0.76,0.62295085
375,bing,True,FGSM,resnet,20/80,alexnet,ddg,50/50,0.53,0.6666667,0.12,0.20338982
376,bing,True,FGSM,resnet,20/80,resnet,ddg,20/80,0.53499997,0.5263158,0.7,0.6008584
377,bing,True,FGSM,resnet,20/80,resnet,ddg,30/70,0.555,0.63414633,0.26,0.36879432
378,bing,True,FGSM,resnet,20/80,resnet,ddg,40/60,0.48999998,0.0,0.0,nan
379,bing,True,FGSM,resnet,20/80,resnet,ddg,50/50,0.545,0.60465115,0.26,0.36363634
380,bing,True,FGSM,resnet,20/80,vgg,ddg,20/80,0.525,0.51336896,0.96,0.66898954
381,bing,True,FGSM,resnet,20/80,vgg,ddg,30/70,0.59499997,0.5590062,0.9,0.6896552
382,bing,True,FGSM,resnet,20/80,vgg,ddg,40/60,0.515,0.6,0.09,0.15652174
383,bing,True,FGSM,resnet,20/80,vgg,ddg,50/50,0.505,0.5714286,0.04,0.074766345
384,bing,True,FGSM,resnet,20/80,alexnet,google,20/80,0.565,0.5546219,0.66,0.60273975
385,bing,True,FGSM,resnet,20/80,alexnet,google,30/70,0.53,0.61538464,0.16,0.25396824
386,bing,True,FGSM,resnet,20/80,alexnet,google,40/60,0.545,0.6363636,0.21,0.31578946
387,bing,True,FGSM,resnet,20/80,alexnet,google,50/50,0.52,0.54761904,0.23,0.32394364
388,bing,True,FGSM,resnet,20/80,resnet,google,20/80,0.53499997,0.51955307,0.93,0.6666667
389,bing,True,FGSM,resnet,20/80,resnet,google,30/70,0.555,0.6486486,0.24,0.35036495
390,bing,True,FGSM,resnet,20/80,resnet,google,40/60,0.515,0.53061223,0.26,0.3489933
391,bing,True,FGSM,resnet,20/80,resnet,google,50/50,0.53499997,0.68421054,0.13,0.21848738
392,bing,True,FGSM,resnet,20/80,vgg,google,20/80,0.57,0.54545456,0.84,0.66141737
393,bing,True,FGSM,resnet,20/80,vgg,google,30/70,0.585,0.56692916,0.72,0.63436127
394,bing,True,FGSM,resnet,20/80,vgg,google,40/60,0.545,0.6363636,0.21,0.31578946
395,bing,True,FGSM,resnet,20/80,vgg,google,50/50,0.5,nan,0.0,nan
396,bing,True,FGSM,resnet,50/50,alexnet,bing,20/80,0.59,0.58181816,0.64,0.6095238
397,bing,True,FGSM,resnet,50/50,alexnet,bing,30/70,0.53499997,0.5538462,0.36,0.43636364
398,bing,True,FGSM,resnet,50/50,alexnet,bing,40/60,0.52,0.7,0.07,0.12727273
399,bing,True,FGSM,resnet,50/50,alexnet,bing,50/50,0.555,0.627907,0.27,0.37762237
400,bing,True,FGSM,resnet,50/50,resnet,bing,20/80,0.5,0.5,1.0,0.6666667
401,bing,True,FGSM,resnet,50/50,resnet,bing,30/70,0.49499997,0.49723756,0.9,0.6405694
402,bing,True,FGSM,resnet,50/50,resnet,bing,40/60,0.48,0.48876405,0.87,0.62589926
403,bing,True,FGSM,resnet,50/50,resnet,bing,50/50,0.51,0.5078125,0.65,0.57017547
404,bing,True,FGSM,resnet,50/50,vgg,bing,20/80,0.525,0.51282054,1.0,0.6779662
405,bing,True,FGSM,resnet,50/50,vgg,bing,30/70,0.55,0.52747256,0.96,0.6808511
406,bing,True,FGSM,resnet,50/50,vgg,bing,40/60,0.59999996,0.5877193,0.67,0.62616825
407,bing,True,FGSM,resnet,50/50,vgg,bing,50/50,0.59,0.625,0.45,0.52325577
408,bing,True,FGSM,resnet,50/50,alexnet,ddg,20/80,0.5,0.5,1.0,0.6666667
409,bing,True,FGSM,resnet,50/50,alexnet,ddg,30/70,0.59999996,0.59090906,0.65,0.6190476
410,bing,True,FGSM,resnet,50/50,alexnet,ddg,40/60,0.57,0.5486111,0.79,0.647541
411,bing,True,FGSM,resnet,50/50,alexnet,ddg,50/50,0.52,0.7,0.07,0.12727273
412,bing,True,FGSM,resnet,50/50,resnet,ddg,20/80,0.545,0.5338346,0.71,0.60944206
413,bing,True,FGSM,resnet,50/50,resnet,ddg,30/70,0.525,0.5641026,0.22,0.31654677
414,bing,True,FGSM,resnet,50/50,resnet,ddg,40/60,0.505,0.6666667,0.02,0.03883495
415,bing,True,FGSM,resnet,50/50,resnet,ddg,50/50,0.53499997,0.6060606,0.2,0.3007519
416,bing,True,FGSM,resnet,50/50,vgg,ddg,20/80,0.53,0.5159575,0.97,0.6736111
417,bing,True,FGSM,resnet,50/50,vgg,ddg,30/70,0.59499997,0.56050956,0.88,0.6848249
418,bing,True,FGSM,resnet,50/50,vgg,ddg,40/60,0.51,0.5714286,0.08,0.14035088
419,bing,True,FGSM,resnet,50/50,vgg,ddg,50/50,0.51,0.5833333,0.07,0.125
420,bing,True,FGSM,resnet,50/50,alexnet,google,20/80,0.56,0.55263156,0.63,0.58878505
421,bing,True,FGSM,resnet,50/50,alexnet,google,30/70,0.49499997,0.4814815,0.13,0.20472439
422,bing,True,FGSM,resnet,50/50,alexnet,google,40/60,0.555,0.6666667,0.22,0.3308271
423,bing,True,FGSM,resnet,50/50,alexnet,google,50/50,0.565,0.63829786,0.3,0.40816328
424,bing,True,FGSM,resnet,50/50,resnet,google,20/80,0.475,0.48618785,0.88,0.62633455
425,bing,True,FGSM,resnet,50/50,resnet,google,30/70,0.505,0.5151515,0.17,0.2556391
426,bing,True,FGSM,resnet,50/50,resnet,google,40/60,0.44,0.36363637,0.16,0.22222224
427,bing,True,FGSM,resnet,50/50,resnet,google,50/50,0.505,0.5294118,0.09,0.15384614
428,bing,True,FGSM,resnet,50/50,vgg,google,20/80,0.53499997,0.5220126,0.83,0.64092666
429,bing,True,FGSM,resnet,50/50,vgg,google,30/70,0.60499996,0.5777778,0.78,0.66382974
430,bing,True,FGSM,resnet,50/50,vgg,google,40/60,0.515,0.54285717,0.19,0.28148147
431,bing,True,FGSM,resnet,50/50,vgg,google,50/50,0.48999998,0.25,0.01,0.01923077
432,ddg,True,FGSM,vgg,30/70,alexnet,bing,20/80,0.58,0.5851064,0.55,0.56701034
433,ddg,True,FGSM,vgg,30/70,alexnet,bing,30/70,0.575,0.64705884,0.33,0.43708608
434,ddg,True,FGSM,vgg,30/70,alexnet,bing,40/60,0.525,0.6923077,0.09,0.15929204
435,ddg,True,FGSM,vgg,30/70,alexnet,bing,50/50,0.59499997,0.6862745,0.35,0.46357614
436,ddg,True,FGSM,vgg,30/70,resnet,bing,20/80,0.53,0.5154639,1.0,0.6802721
437,ddg,True,FGSM,vgg,30/70,resnet,bing,30/70,0.575,0.5483871,0.85,0.6666667
438,ddg,True,FGSM,vgg,30/70,resnet,bing,40/60,0.57,0.5479452,0.8,0.6504065
439,ddg,True,FGSM,vgg,30/70,resnet,bing,50/50,0.60499996,0.5981308,0.64,0.6183575
440,ddg,True,FGSM,vgg,30/70,vgg,bing,20/80,0.55,0.53246754,0.82,0.64566934
441,ddg,True,FGSM,vgg,30/70,vgg,bing,30/70,0.61,0.59166664,0.71,0.6454545
442,ddg,True,FGSM,vgg,30/70,vgg,bing,40/60,0.53999996,0.6052632,0.23,0.33333334
443,ddg,True,FGSM,vgg,30/70,vgg,bing,50/50,0.515,0.56,0.14,0.224
444,ddg,True,FGSM,vgg,30/70,alexnet,ddg,20/80,0.505,0.5025381,0.99,0.6666667
445,ddg,True,FGSM,vgg,30/70,alexnet,ddg,30/70,0.59999996,0.6351351,0.47,0.5402299
446,ddg,True,FGSM,vgg,30/70,alexnet,ddg,40/60,0.53999996,0.5377358,0.57,0.553398
447,ddg,True,FGSM,vgg,30/70,alexnet,ddg,50/50,0.515,0.5882353,0.1,0.17094018
448,ddg,True,FGSM,vgg,30/70,resnet,ddg,20/80,0.64,0.6166667,0.74,0.6727273
449,ddg,True,FGSM,vgg,30/70,resnet,ddg,30/70,0.57,0.65909094,0.29,0.40277776
450,ddg,True,FGSM,vgg,30/70,resnet,ddg,40/60,0.5,nan,0.0,nan
451,ddg,True,FGSM,vgg,30/70,resnet,ddg,50/50,0.62,0.75,0.36,0.4864865
452,ddg,True,FGSM,vgg,30/70,vgg,ddg,20/80,0.51,0.50757575,0.67,0.5775862
453,ddg,True,FGSM,vgg,30/70,vgg,ddg,30/70,0.48,0.48039216,0.49,0.48514852
454,ddg,True,FGSM,vgg,30/70,vgg,ddg,40/60,0.505,0.5555556,0.05,0.09174312
455,ddg,True,FGSM,vgg,30/70,vgg,ddg,50/50,0.505,0.5555556,0.05,0.09174312
456,ddg,True,FGSM,vgg,30/70,alexnet,google,20/80,0.64,0.6296296,0.68,0.65384614
457,ddg,True,FGSM,vgg,30/70,alexnet,google,30/70,0.57,0.71875,0.23,0.34848484
458,ddg,True,FGSM,vgg,30/70,alexnet,google,40/60,0.575,0.68292683,0.28,0.3971631
459,ddg,True,FGSM,vgg,30/70,alexnet,google,50/50,0.53999996,0.7,0.14,0.23333333
460,ddg,True,FGSM,vgg,30/70,resnet,google,20/80,0.475,0.4858757,0.86,0.6209386
461,ddg,True,FGSM,vgg,30/70,resnet,google,30/70,0.58,0.6818182,0.3,0.4166667
462,ddg,True,FGSM,vgg,30/70,resnet,google,40/60,0.58,0.75,0.24,0.36363634
463,ddg,True,FGSM,vgg,30/70,resnet,google,50/50,0.53,0.625,0.15,0.24193549
464,ddg,True,FGSM,vgg,30/70,vgg,google,20/80,0.55,0.54310346,0.63,0.5833334
465,ddg,True,FGSM,vgg,30/70,vgg,google,30/70,0.53999996,0.55,0.44,0.4888889
466,ddg,True,FGSM,vgg,30/70,vgg,google,40/60,0.53,0.59375,0.19,0.28787878
467,ddg,True,FGSM,vgg,30/70,vgg,google,50/50,0.505,0.5555556,0.05,0.09174312
468,ddg,True,FGSM,vgg,40/60,alexnet,bing,20/80,0.59499997,0.6117647,0.52,0.5621622
469,ddg,True,FGSM,vgg,40/60,alexnet,bing,30/70,0.555,0.59322035,0.35,0.44025156
470,ddg,True,FGSM,vgg,40/60,alexnet,bing,40/60,0.52,0.6666667,0.08,0.14285715
471,ddg,True,FGSM,vgg,40/60,alexnet,bing,50/50,0.615,0.7090909,0.39,0.5032258
472,ddg,True,FGSM,vgg,40/60,resnet,bing,20/80,0.5,0.5,0.98,0.6621622
473,ddg,True,FGSM,vgg,40/60,resnet,bing,30/70,0.575,0.54901963,0.84,0.6640316
474,ddg,True,FGSM,vgg,40/60,resnet,bing,40/60,0.555,0.54198474,0.71,0.6147186
475,ddg,True,FGSM,vgg,40/60,resnet,bing,50/50,0.59999996,0.59090906,0.65,0.6190476
476,ddg,True,FGSM,vgg,40/60,vgg,bing,20/80,0.53999996,0.5263158,0.8,0.63492066
477,ddg,True,FGSM,vgg,40/60,vgg,bing,30/70,0.625,0.60504204,0.72,0.6575343
478,ddg,True,FGSM,vgg,40/60,vgg,bing,40/60,0.55,0.61904764,0.26,0.36619717
479,ddg,True,FGSM,vgg,40/60,vgg,bing,50/50,0.525,0.5862069,0.17,0.2635659
480,ddg,True,FGSM,vgg,40/60,alexnet,ddg,20/80,0.515,0.50769234,0.99,0.67118645
481,ddg,True,FGSM,vgg,40/60,alexnet,ddg,30/70,0.575,0.6,0.45,0.51428574
482,ddg,True,FGSM,vgg,40/60,alexnet,ddg,40/60,0.53,0.5283019,0.56,0.5436893
483,ddg,True,FGSM,vgg,40/60,alexnet,ddg,50/50,0.515,0.6,0.09,0.15652174
484,ddg,True,FGSM,vgg,40/60,resnet,ddg,20/80,0.58,0.56153846,0.73,0.6347826
485,ddg,True,FGSM,vgg,40/60,resnet,ddg,30/70,0.545,0.6,0.27,0.3724138
486,ddg,True,FGSM,vgg,40/60,resnet,ddg,40/60,0.505,1.0,0.01,0.01980198
487,ddg,True,FGSM,vgg,40/60,resnet,ddg,50/50,0.565,0.64444447,0.29,0.4
488,ddg,True,FGSM,vgg,40/60,vgg,ddg,20/80,0.53,0.5208333,0.75,0.61475414
489,ddg,True,FGSM,vgg,40/60,vgg,ddg,30/70,0.555,0.55140185,0.59,0.5700483
490,ddg,True,FGSM,vgg,40/60,vgg,ddg,40/60,0.48999998,0.33333334,0.02,0.03773585
491,ddg,True,FGSM,vgg,40/60,vgg,ddg,50/50,0.52,0.7,0.07,0.12727273
492,ddg,True,FGSM,vgg,40/60,alexnet,google,20/80,0.66499996,0.6571429,0.69,0.67317075
493,ddg,True,FGSM,vgg,40/60,alexnet,google,30/70,0.575,0.7777778,0.21,0.33070865
494,ddg,True,FGSM,vgg,40/60,alexnet,google,40/60,0.565,0.6857143,0.24,0.35555556
495,ddg,True,FGSM,vgg,40/60,alexnet,google,50/50,0.57,0.7916667,0.19,0.30645162
496,ddg,True,FGSM,vgg,40/60,resnet,google,20/80,0.53499997,0.5204678,0.89,0.65682656
497,ddg,True,FGSM,vgg,40/60,resnet,google,30/70,0.525,0.55813956,0.24,0.33566433
498,ddg,True,FGSM,vgg,40/60,resnet,google,40/60,0.57,0.6944444,0.25,0.36764705
499,ddg,True,FGSM,vgg,40/60,resnet,google,50/50,0.53,0.6363636,0.14,0.22950819
500,ddg,True,FGSM,vgg,40/60,vgg,google,20/80,0.575,0.556391,0.74,0.6351931
501,ddg,True,FGSM,vgg,40/60,vgg,google,30/70,0.57,0.58536583,0.48,0.5274725
502,ddg,True,FGSM,vgg,40/60,vgg,google,40/60,0.525,0.5925926,0.16,0.2519685
503,ddg,True,FGSM,vgg,40/60,vgg,google,50/50,0.475,0.22222222,0.02,0.03669725
504,ddg,True,FGSM,vgg,20/80,alexnet,bing,20/80,0.59999996,0.6086956,0.56,0.58333325
505,ddg,True,FGSM,vgg,20/80,alexnet,bing,30/70,0.59499997,0.6666667,0.38,0.48407644
506,ddg,True,FGSM,vgg,20/80,alexnet,bing,40/60,0.53999996,0.78571427,0.11,0.19298245
507,ddg,True,FGSM,vgg,20/80,alexnet,bing,50/50,0.59999996,0.6851852,0.37,0.48051947
508,ddg,True,FGSM,vgg,20/80,resnet,bing,20/80,0.515,0.50769234,0.99,0.67118645
509,ddg,True,FGSM,vgg,20/80,resnet,bing,30/70,0.58,0.55333334,0.83,0.664
510,ddg,True,FGSM,vgg,20/80,resnet,bing,40/60,0.58,0.5597015,0.75,0.6410257
511,ddg,True,FGSM,vgg,20/80,resnet,bing,50/50,0.61,0.5964912,0.68,0.635514
512,ddg,True,FGSM,vgg,20/80,vgg,bing,20/80,0.56,0.54,0.81,0.648
513,ddg,True,FGSM,vgg,20/80,vgg,bing,30/70,0.59499997,0.5840708,0.66,0.6197184
514,ddg,True,FGSM,vgg,20/80,vgg,bing,40/60,0.575,0.7419355,0.23,0.35114503
515,ddg,True,FGSM,vgg,20/80,vgg,bing,50/50,0.5,0.5,0.1,0.16666666
516,ddg,True,FGSM,vgg,20/80,alexnet,ddg,20/80,0.525,0.51282054,1.0,0.6779662
517,ddg,True,FGSM,vgg,20/80,alexnet,ddg,30/70,0.62,0.65,0.52,0.57777774
518,ddg,True,FGSM,vgg,20/80,alexnet,ddg,40/60,0.555,0.55140185,0.59,0.5700483
519,ddg,True,FGSM,vgg,20/80,alexnet,ddg,50/50,0.51,0.5555556,0.1,0.16949153
520,ddg,True,FGSM,vgg,20/80,resnet,ddg,20/80,0.57,0.5555556,0.7,0.619469
521,ddg,True,FGSM,vgg,20/80,resnet,ddg,30/70,0.59499997,0.6938776,0.34,0.45637584
522,ddg,True,FGSM,vgg,20/80,resnet,ddg,40/60,0.505,1.0,0.01,0.01980198
523,ddg,True,FGSM,vgg,20/80,resnet,ddg,50/50,0.60499996,0.7058824,0.36,0.47682118
524,ddg,True,FGSM,vgg,20/80,vgg,ddg,20/80,0.475,0.48175183,0.66,0.556962
525,ddg,True,FGSM,vgg,20/80,vgg,ddg,30/70,0.53,0.53,0.53,0.53
526,ddg,True,FGSM,vgg,20/80,vgg,ddg,40/60,0.49499997,0.42857143,0.03,0.056074765
527,ddg,True,FGSM,vgg,20/80,vgg,ddg,50/50,0.48999998,0.33333334,0.02,0.03773585
528,ddg,True,FGSM,vgg,20/80,alexnet,google,20/80,0.65,0.6415094,0.68,0.66019416
529,ddg,True,FGSM,vgg,20/80,alexnet,google,30/70,0.555,0.72,0.18,0.288
530,ddg,True,FGSM,vgg,20/80,alexnet,google,40/60,0.59,0.7647059,0.26,0.3880597
531,ddg,True,FGSM,vgg,20/80,alexnet,google,50/50,0.57,0.75,0.21,0.328125
532,ddg,True,FGSM,vgg,20/80,resnet,google,20/80,0.49499997,0.49720672,0.89,0.63799286
533,ddg,True,FGSM,vgg,20/80,resnet,google,30/70,0.585,0.67346936,0.33,0.44295305
534,ddg,True,FGSM,vgg,20/80,resnet,google,40/60,0.585,0.75757575,0.25,0.37593985
535,ddg,True,FGSM,vgg,20/80,resnet,google,50/50,0.555,0.7619048,0.16,0.2644628
536,ddg,True,FGSM,vgg,20/80,vgg,google,20/80,0.545,0.53781515,0.64,0.58447486
