,dataset,isMath,attack,advModel,advBalancing,model,modelDataset,balancing,acc,precision,recall,f1
265,bing,True,FGSM,resnet,50/50,alexnet,ddg,30/70,0.66499996,0.6701031,0.65,0.65989846
266,bing,True,FGSM,resnet,50/50,alexnet,ddg,40/60,0.58,0.5677966,0.67,0.6146789
267,bing,True,FGSM,resnet,50/50,alexnet,ddg,50/50,0.53999996,0.6666667,0.16,0.2580645
268,bing,True,FGSM,resnet,50/50,resnet,ddg,20/80,0.51,0.50769234,0.66,0.57391304
269,bing,True,FGSM,resnet,50/50,resnet,ddg,30/70,0.525,0.5510204,0.27,0.36241612
270,bing,True,FGSM,resnet,50/50,resnet,ddg,40/60,0.51,0.6666667,0.04,0.0754717
271,bing,True,FGSM,resnet,50/50,resnet,ddg,50/50,0.56,0.62,0.31,0.41333333
272,bing,True,FGSM,resnet,50/50,vgg,ddg,20/80,0.55,0.5297619,0.89,0.6641791
273,bing,True,FGSM,resnet,50/50,vgg,ddg,30/70,0.59999996,0.5694444,0.82,0.6721312
274,bing,True,FGSM,resnet,50/50,vgg,ddg,40/60,0.52,0.56666666,0.17,0.26153845
275,bing,True,FGSM,resnet,50/50,vgg,ddg,50/50,0.545,0.6666667,0.18,0.28346458
276,bing,True,FGSM,resnet,50/50,alexnet,google,20/80,0.60499996,0.5801527,0.76,0.65800864
277,bing,True,FGSM,resnet,50/50,alexnet,google,30/70,0.555,0.61702126,0.29,0.39455777
278,bing,True,FGSM,resnet,50/50,alexnet,google,40/60,0.61,0.72,0.36,0.48
279,bing,True,FGSM,resnet,50/50,alexnet,google,50/50,0.60499996,0.7058824,0.36,0.47682118
280,bing,True,FGSM,resnet,50/50,resnet,google,20/80,0.475,0.48466256,0.79,0.6007604
281,bing,True,FGSM,resnet,50/50,resnet,google,30/70,0.5,0.5,0.16,0.24242425
282,bing,True,FGSM,resnet,50/50,resnet,google,40/60,0.465,0.3939394,0.13,0.19548874
283,bing,True,FGSM,resnet,50/50,resnet,google,50/50,0.48,0.42307693,0.11,0.17460316
284,bing,True,FGSM,resnet,50/50,vgg,google,20/80,0.59,0.55921054,0.85,0.6746032
285,bing,True,FGSM,resnet,50/50,vgg,google,30/70,0.57,0.5564516,0.69,0.6160714
286,bing,True,FGSM,resnet,50/50,vgg,google,40/60,0.52,0.54545456,0.24,0.3333333
287,bing,True,FGSM,resnet,50/50,vgg,google,50/50,0.505,0.53846157,0.07,0.123893805
288,bing,True,FGSM,vgg,20/80,alexnet,bing,20/80,0.675,0.6732673,0.68,0.6766169
289,bing,True,FGSM,vgg,20/80,alexnet,bing,30/70,0.65,0.69736844,0.53,0.60227275
290,bing,True,FGSM,vgg,20/80,alexnet,bing,40/60,0.63,0.84210527,0.32,0.46376806
291,bing,True,FGSM,vgg,20/80,alexnet,bing,50/50,0.655,0.69135803,0.56,0.61878455
292,bing,True,FGSM,vgg,20/80,resnet,bing,20/80,0.53,0.51578945,0.98,0.675862
293,bing,True,FGSM,vgg,20/80,resnet,bing,30/70,0.655,0.6115108,0.85,0.7112971
294,bing,True,FGSM,vgg,20/80,resnet,bing,40/60,0.645,0.616,0.77,0.6844445
295,bing,True,FGSM,vgg,20/80,resnet,bing,50/50,0.675,0.6495727,0.76,0.70046085
296,bing,True,FGSM,vgg,20/80,vgg,bing,20/80,0.51,0.50625,0.81,0.6230769
297,bing,True,FGSM,vgg,20/80,vgg,bing,30/70,0.555,0.544,0.68,0.6044445
298,bing,True,FGSM,vgg,20/80,vgg,bing,40/60,0.49499997,0.4909091,0.27,0.3483871
299,bing,True,FGSM,vgg,20/80,vgg,bing,50/50,0.5,0.5,0.26,0.34210527
300,bing,True,FGSM,vgg,20/80,alexnet,ddg,20/80,0.505,0.50256413,0.98,0.6644068
301,bing,True,FGSM,vgg,20/80,alexnet,ddg,30/70,0.705,0.7411765,0.63,0.68108106
302,bing,True,FGSM,vgg,20/80,alexnet,ddg,40/60,0.59,0.5882353,0.6,0.59405947
303,bing,True,FGSM,vgg,20/80,alexnet,ddg,50/50,0.57,0.68421054,0.26,0.37681156
304,bing,True,FGSM,vgg,20/80,resnet,ddg,20/80,0.64,0.6044776,0.81,0.6923077
305,bing,True,FGSM,vgg,20/80,resnet,ddg,30/70,0.625,0.6984127,0.44,0.5398773
306,bing,True,FGSM,vgg,20/80,resnet,ddg,40/60,0.55,0.85714287,0.12,0.21052632
307,bing,True,FGSM,vgg,20/80,resnet,ddg,50/50,0.65999997,0.7222222,0.52,0.60465115
308,bing,True,FGSM,vgg,20/80,vgg,ddg,20/80,0.48,0.48507464,0.65,0.5555555
309,bing,True,FGSM,vgg,20/80,vgg,ddg,30/70,0.48499998,0.48672566,0.55,0.5164319
310,bing,True,FGSM,vgg,20/80,vgg,ddg,40/60,0.48999998,0.475,0.19,0.27142859
311,bing,True,FGSM,vgg,20/80,vgg,ddg,50/50,0.5,0.5,0.19,0.2753623
312,bing,True,FGSM,vgg,20/80,alexnet,google,20/80,0.655,0.6131387,0.84,0.70886075
313,bing,True,FGSM,vgg,20/80,alexnet,google,30/70,0.64,0.7121212,0.47,0.56626505
314,bing,True,FGSM,vgg,20/80,alexnet,google,40/60,0.65,0.7586207,0.44,0.556962
315,bing,True,FGSM,vgg,20/80,alexnet,google,50/50,0.63,0.75,0.39,0.5131579
316,bing,True,FGSM,vgg,20/80,resnet,google,20/80,0.59,0.55421686,0.92,0.6917293
317,bing,True,FGSM,vgg,20/80,resnet,google,30/70,0.57,0.6458333,0.31,0.41891894
318,bing,True,FGSM,vgg,20/80,resnet,google,40/60,0.57,0.6296296,0.34,0.44155845
319,bing,True,FGSM,vgg,20/80,resnet,google,50/50,0.59499997,0.6938776,0.34,0.45637584
320,bing,True,FGSM,vgg,20/80,vgg,google,20/80,0.48499998,0.4888889,0.66,0.56170213
321,bing,True,FGSM,vgg,20/80,vgg,google,30/70,0.53499997,0.5368421,0.51,0.5230769
322,bing,True,FGSM,vgg,20/80,vgg,google,40/60,0.475,0.44680852,0.21,0.2857143
323,bing,True,FGSM,vgg,20/80,vgg,google,50/50,0.48499998,0.44827586,0.13,0.20155038
324,bing,True,FGSM,vgg,30/70,alexnet,bing,20/80,0.635,0.6216216,0.69,0.65402836
325,bing,True,FGSM,vgg,30/70,alexnet,bing,30/70,0.635,0.69014084,0.49,0.5730994
326,bing,True,FGSM,vgg,30/70,alexnet,bing,40/60,0.65999997,0.8636364,0.38,0.5277778
327,bing,True,FGSM,vgg,30/70,alexnet,bing,50/50,0.65999997,0.7051282,0.55,0.61797756
328,bing,True,FGSM,vgg,30/70,resnet,bing,20/80,0.53,0.5154639,1.0,0.6802721
329,bing,True,FGSM,vgg,30/70,resnet,bing,30/70,0.64,0.5933333,0.89,0.71199995
330,bing,True,FGSM,vgg,30/70,resnet,bing,40/60,0.63,0.5970149,0.8,0.6837607
331,bing,True,FGSM,vgg,30/70,resnet,bing,50/50,0.635,0.6134454,0.73,0.6666667
332,bing,True,FGSM,vgg,30/70,vgg,bing,20/80,0.57,0.5443038,0.86,0.6666667
333,bing,True,FGSM,vgg,30/70,vgg,bing,30/70,0.59,0.5714286,0.72,0.63716817
334,bing,True,FGSM,vgg,30/70,vgg,bing,40/60,0.505,0.50877196,0.29,0.36942673
335,bing,True,FGSM,vgg,30/70,vgg,bing,50/50,0.49499997,0.48979592,0.24,0.32214764
336,bing,True,FGSM,vgg,30/70,alexnet,ddg,20/80,0.53,0.5154639,1.0,0.6802721
337,bing,True,FGSM,vgg,30/70,alexnet,ddg,30/70,0.7,0.72727275,0.64,0.68085104
338,bing,True,FGSM,vgg,30/70,alexnet,ddg,40/60,0.63,0.627451,0.64,0.6336633
339,bing,True,FGSM,vgg,30/70,alexnet,ddg,50/50,0.575,0.7419355,0.23,0.35114503
340,bing,True,FGSM,vgg,30/70,resnet,ddg,20/80,0.60499996,0.57894737,0.77,0.6609442
341,bing,True,FGSM,vgg,30/70,resnet,ddg,30/70,0.60499996,0.6567164,0.44,0.52694607
342,bing,True,FGSM,vgg,30/70,resnet,ddg,40/60,0.53999996,0.75,0.12,0.20689654
343,bing,True,FGSM,vgg,30/70,resnet,ddg,50/50,0.66999996,0.7297297,0.54,0.62068963
344,bing,True,FGSM,vgg,30/70,vgg,ddg,20/80,0.555,0.5407407,0.73,0.62127656
345,bing,True,FGSM,vgg,30/70,vgg,ddg,30/70,0.555,0.54545456,0.66,0.5972851
346,bing,True,FGSM,vgg,30/70,vgg,ddg,40/60,0.45499998,0.36363637,0.12,0.18045112
347,bing,True,FGSM,vgg,30/70,vgg,ddg,50/50,0.475,0.42424244,0.14,0.21052633
348,bing,True,FGSM,vgg,30/70,alexnet,google,20/80,0.685,0.63703704,0.86,0.7319149
349,bing,True,FGSM,vgg,30/70,alexnet,google,30/70,0.655,0.7246377,0.5,0.59171593
350,bing,True,FGSM,vgg,30/70,alexnet,google,40/60,0.65,0.75,0.45,0.56249994
351,bing,True,FGSM,vgg,30/70,alexnet,google,50/50,0.64,0.7592593,0.41,0.53246754
352,bing,True,FGSM,vgg,30/70,resnet,google,20/80,0.565,0.53892213,0.9,0.67415726
353,bing,True,FGSM,vgg,30/70,resnet,google,30/70,0.615,0.7090909,0.39,0.5032258
354,bing,True,FGSM,vgg,30/70,resnet,google,40/60,0.59,0.66071427,0.37,0.47435898
355,bing,True,FGSM,vgg,30/70,resnet,google,50/50,0.615,0.7254902,0.37,0.49006626
356,bing,True,FGSM,vgg,30/70,vgg,google,20/80,0.505,0.50359714,0.7,0.5857741
357,bing,True,FGSM,vgg,30/70,vgg,google,30/70,0.56,0.5555556,0.6,0.57692313
358,bing,True,FGSM,vgg,30/70,vgg,google,40/60,0.49499997,0.49056605,0.26,0.33986926
359,bing,True,FGSM,vgg,30/70,vgg,google,50/50,0.47,0.36363637,0.08,0.13114755
360,bing,True,FGSM,vgg,40/60,alexnet,bing,20/80,0.65999997,0.64285713,0.72,0.67924535
361,bing,True,FGSM,vgg,40/60,alexnet,bing,30/70,0.65999997,0.7105263,0.54,0.6136364
362,bing,True,FGSM,vgg,40/60,alexnet,bing,40/60,0.615,0.7804878,0.32,0.45390072
363,bing,True,FGSM,vgg,40/60,alexnet,bing,50/50,0.66999996,0.70731705,0.58,0.6373626
364,bing,True,FGSM,vgg,40/60,resnet,bing,20/80,0.545,0.5235602,1.0,0.6872852
365,bing,True,FGSM,vgg,40/60,resnet,bing,30/70,0.65,0.6041667,0.87,0.71311474
366,bing,True,FGSM,vgg,40/60,resnet,bing,40/60,0.635,0.60305345,0.79,0.6839827
367,bing,True,FGSM,vgg,40/60,resnet,bing,50/50,0.7,0.6694915,0.79,0.72477067
368,bing,True,FGSM,vgg,40/60,vgg,bing,20/80,0.505,0.50318474,0.79,0.614786
369,bing,True,FGSM,vgg,40/60,vgg,bing,30/70,0.57,0.5564516,0.69,0.6160714
370,bing,True,FGSM,vgg,40/60,vgg,bing,40/60,0.49499997,0.4915254,0.29,0.36477986
371,bing,True,FGSM,vgg,40/60,vgg,bing,50/50,0.48999998,0.47826087,0.22,0.30136985
372,bing,True,FGSM,vgg,40/60,alexnet,ddg,20/80,0.53,0.5154639,1.0,0.6802721
373,bing,True,FGSM,vgg,40/60,alexnet,ddg,30/70,0.71,0.7282609,0.67,0.6979167
374,bing,True,FGSM,vgg,40/60,alexnet,ddg,40/60,0.585,0.58762884,0.57,0.5786802
375,bing,True,FGSM,vgg,40/60,alexnet,ddg,50/50,0.59499997,0.7714286,0.27,0.4
376,bing,True,FGSM,vgg,40/60,resnet,ddg,20/80,0.60499996,0.57664233,0.79,0.6666667
377,bing,True,FGSM,vgg,40/60,resnet,ddg,30/70,0.645,0.72307694,0.47,0.56969696
378,bing,True,FGSM,vgg,40/60,resnet,ddg,40/60,0.57,0.8888889,0.16,0.27118644
379,bing,True,FGSM,vgg,40/60,resnet,ddg,50/50,0.675,0.7692308,0.5,0.60606056
380,bing,True,FGSM,vgg,40/60,vgg,ddg,20/80,0.505,0.5038168,0.66,0.57142854
381,bing,True,FGSM,vgg,40/60,vgg,ddg,30/70,0.5,0.5,0.55,0.52380955
382,bing,True,FGSM,vgg,40/60,vgg,ddg,40/60,0.48,0.42857143,0.12,0.1875
383,bing,True,FGSM,vgg,40/60,vgg,ddg,50/50,0.48499998,0.44,0.11,0.176
384,bing,True,FGSM,vgg,40/60,alexnet,google,20/80,0.66999996,0.6197183,0.88,0.7272727
385,bing,True,FGSM,vgg,40/60,alexnet,google,30/70,0.66499996,0.72,0.54,0.6171429
386,bing,True,FGSM,vgg,40/60,alexnet,google,40/60,0.64,0.71875,0.46,0.5609756
387,bing,True,FGSM,vgg,40/60,alexnet,google,50/50,0.625,0.7358491,0.39,0.50980395
388,bing,True,FGSM,vgg,40/60,resnet,google,20/80,0.58,0.5481928,0.91,0.6842106
389,bing,True,FGSM,vgg,40/60,resnet,google,30/70,0.60499996,0.71428573,0.35,0.46979865
390,bing,True,FGSM,vgg,40/60,resnet,google,40/60,0.63,0.7241379,0.42,0.5316456
391,bing,True,FGSM,vgg,40/60,resnet,google,50/50,0.655,0.8604651,0.37,0.5174825
392,bing,True,FGSM,vgg,40/60,vgg,google,20/80,0.48,0.484375,0.62,0.5438596
393,bing,True,FGSM,vgg,40/60,vgg,google,30/70,0.53499997,0.53763443,0.5,0.5181348
394,bing,True,FGSM,vgg,40/60,vgg,google,40/60,0.475,0.4489796,0.22,0.295302
395,bing,True,FGSM,vgg,40/60,vgg,google,50/50,0.475,0.4074074,0.11,0.17322834
396,bing,True,FGSM,vgg,50/50,alexnet,bing,20/80,0.69,0.6826923,0.71,0.69607836
397,bing,True,FGSM,vgg,50/50,alexnet,bing,30/70,0.59499997,0.6376812,0.44,0.52071005
398,bing,True,FGSM,vgg,50/50,alexnet,bing,40/60,0.59999996,0.72727275,0.32,0.44444448
399,bing,True,FGSM,vgg,50/50,alexnet,bing,50/50,0.635,0.6753247,0.52,0.5875706
400,bing,True,FGSM,vgg,50/50,resnet,bing,20/80,0.52,0.5104167,0.98,0.6712329
401,bing,True,FGSM,vgg,50/50,resnet,bing,30/70,0.66499996,0.61538464,0.88,0.7242798
402,bing,True,FGSM,vgg,50/50,resnet,bing,40/60,0.655,0.62204725,0.79,0.69603527
403,bing,True,FGSM,vgg,50/50,resnet,bing,50/50,0.69,0.65833336,0.79,0.71818185
404,bing,True,FGSM,vgg,50/50,vgg,bing,20/80,0.515,0.50980395,0.78,0.61660075
405,bing,True,FGSM,vgg,50/50,vgg,bing,30/70,0.58,0.56349206,0.71,0.62831855
406,bing,True,FGSM,vgg,50/50,vgg,bing,40/60,0.5,0.5,0.31,0.38271606
407,bing,True,FGSM,vgg,50/50,vgg,bing,50/50,0.48999998,0.4814815,0.26,0.3376623
408,bing,True,FGSM,vgg,50/50,alexnet,ddg,20/80,0.53499997,0.5183246,0.99,0.6804124
409,bing,True,FGSM,vgg,50/50,alexnet,ddg,30/70,0.685,0.7126437,0.62,0.6631016
410,bing,True,FGSM,vgg,50/50,alexnet,ddg,40/60,0.58,0.5833333,0.56,0.57142854
411,bing,True,FGSM,vgg,50/50,alexnet,ddg,50/50,0.57,0.73333335,0.22,0.33846152
412,bing,True,FGSM,vgg,50/50,resnet,ddg,20/80,0.585,0.56296295,0.76,0.64680845
413,bing,True,FGSM,vgg,50/50,resnet,ddg,30/70,0.64,0.7,0.49,0.57647055
414,bing,True,FGSM,vgg,50/50,resnet,ddg,40/60,0.555,0.8666667,0.13,0.22608696
415,bing,True,FGSM,vgg,50/50,resnet,ddg,50/50,0.68,0.75,0.54,0.62790704
416,bing,True,FGSM,vgg,50/50,vgg,ddg,20/80,0.52,0.51492536,0.69,0.5897436
417,bing,True,FGSM,vgg,50/50,vgg,ddg,30/70,0.51,0.5086207,0.59,0.5462963
418,bing,True,FGSM,vgg,50/50,vgg,ddg,40/60,0.47,0.39285713,0.11,0.17187499
419,bing,True,FGSM,vgg,50/50,vgg,ddg,50/50,0.475,0.41379312,0.12,0.18604651
420,bing,True,FGSM,vgg,50/50,alexnet,google,20/80,0.68,0.63432837,0.85,0.72649574
421,bing,True,FGSM,vgg,50/50,alexnet,google,30/70,0.625,0.68115944,0.47,0.556213
422,bing,True,FGSM,vgg,50/50,alexnet,google,40/60,0.645,0.73015875,0.46,0.56441724
423,bing,True,FGSM,vgg,50/50,alexnet,google,50/50,0.64,0.78,0.39,0.52
424,bing,True,FGSM,vgg,50/50,resnet,google,20/80,0.545,0.5279503,0.85,0.651341
425,bing,True,FGSM,vgg,50/50,resnet,google,30/70,0.64,0.75,0.42,0.53846157
426,bing,True,FGSM,vgg,50/50,resnet,google,40/60,0.59499997,0.6862745,0.35,0.46357614
427,bing,True,FGSM,vgg,50/50,resnet,google,50/50,0.615,0.75555557,0.34,0.46896553
428,bing,True,FGSM,vgg,50/50,vgg,google,20/80,0.51,0.5074627,0.68,0.58119655
429,bing,True,FGSM,vgg,50/50,vgg,google,30/70,0.53,0.53061223,0.52,0.5252525
430,bing,True,FGSM,vgg,50/50,vgg,google,40/60,0.48999998,0.4814815,0.26,0.3376623
431,bing,True,FGSM,vgg,50/50,vgg,google,50/50,0.45499998,0.3043478,0.07,0.11382114
432,ddg,True,FGSM,alexnet,20/80,alexnet,bing,20/80,0.465,0.45783132,0.38,0.41530055
433,ddg,True,FGSM,alexnet,20/80,alexnet,bing,30/70,0.45499998,0.3902439,0.16,0.22695036
434,ddg,True,FGSM,alexnet,20/80,alexnet,bing,40/60,0.505,0.5714286,0.04,0.074766345
435,ddg,True,FGSM,alexnet,20/80,alexnet,bing,50/50,0.475,0.46153846,0.3,0.36363637
436,ddg,True,FGSM,alexnet,20/80,resnet,bing,20/80,0.505,0.50256413,0.98,0.6644068
437,ddg,True,FGSM,alexnet,20/80,resnet,bing,30/70,0.61,0.5797101,0.8,0.67226887
438,ddg,True,FGSM,alexnet,20/80,resnet,bing,40/60,0.56,0.54615384,0.71,0.6173913
439,ddg,True,FGSM,alexnet,20/80,resnet,bing,50/50,0.61,0.72,0.36,0.48
440,ddg,True,FGSM,alexnet,20/80,vgg,bing,20/80,0.59999996,0.5617284,0.91,0.69465655
441,ddg,True,FGSM,alexnet,20/80,vgg,bing,30/70,0.615,0.58156025,0.82,0.6804979
442,ddg,True,FGSM,alexnet,20/80,vgg,bing,40/60,0.625,0.6436782,0.56,0.5989305
443,ddg,True,FGSM,alexnet,20/80,vgg,bing,50/50,0.57,0.6944444,0.25,0.36764705
444,ddg,True,FGSM,alexnet,20/80,alexnet,ddg,20/80,0.45999998,0.4787234,0.9,0.625
445,ddg,True,FGSM,alexnet,20/80,alexnet,ddg,30/70,0.5,0.5,0.06,0.10714285
446,ddg,True,FGSM,alexnet,20/80,alexnet,ddg,40/60,0.42499998,0.3943662,0.28,0.32748535
447,ddg,True,FGSM,alexnet,20/80,alexnet,ddg,50/50,0.49499997,0.33333334,0.01,0.019417476
448,ddg,True,FGSM,alexnet,20/80,resnet,ddg,20/80,0.58,0.5714286,0.64,0.60377353
449,ddg,True,FGSM,alexnet,20/80,resnet,ddg,30/70,0.525,0.6315789,0.12,0.20168066
450,ddg,True,FGSM,alexnet,20/80,resnet,ddg,40/60,0.505,1.0,0.01,0.01980198
451,ddg,True,FGSM,alexnet,20/80,resnet,ddg,50/50,0.53499997,0.7058824,0.12,0.2051282
452,ddg,True,FGSM,alexnet,20/80,vgg,ddg,20/80,0.56,0.5422535,0.77,0.6363636
453,ddg,True,FGSM,alexnet,20/80,vgg,ddg,30/70,0.575,0.57575756,0.57,0.5728643
454,ddg,True,FGSM,alexnet,20/80,vgg,ddg,40/60,0.52,0.7,0.07,0.12727273
455,ddg,True,FGSM,alexnet,20/80,vgg,ddg,50/50,0.515,0.6363636,0.07,0.12612613
456,ddg,True,FGSM,alexnet,20/80,alexnet,google,20/80,0.465,0.43137255,0.22,0.29139075
457,ddg,True,FGSM,alexnet,20/80,alexnet,google,30/70,0.505,0.53333336,0.08,0.13913043
458,ddg,True,FGSM,alexnet,20/80,alexnet,google,40/60,0.505,0.52,0.13,0.208
459,ddg,True,FGSM,alexnet,20/80,alexnet,google,50/50,0.475,0.3529412,0.06,0.1025641
460,ddg,True,FGSM,alexnet,20/80,resnet,google,20/80,0.47,0.48026314,0.73,0.5793651
461,ddg,True,FGSM,alexnet,20/80,resnet,google,30/70,0.505,0.5555556,0.05,0.09174312
462,ddg,True,FGSM,alexnet,20/80,resnet,google,40/60,0.52,0.7,0.07,0.12727273
463,ddg,True,FGSM,alexnet,20/80,resnet,google,50/50,0.505,0.6,0.03,0.05714286
464,ddg,True,FGSM,alexnet,20/80,vgg,google,20/80,0.60499996,0.59130436,0.68,0.63255817
465,ddg,True,FGSM,alexnet,20/80,vgg,google,30/70,0.59999996,0.6785714,0.38,0.48717952
466,ddg,True,FGSM,alexnet,20/80,vgg,google,40/60,0.53999996,0.78571427,0.11,0.19298245
467,ddg,True,FGSM,alexnet,20/80,vgg,google,50/50,0.525,1.0,0.05,0.095238104
468,ddg,True,FGSM,alexnet,30/70,alexnet,bing,20/80,0.42,0.40697673,0.35,0.37634408
469,ddg,True,FGSM,alexnet,30/70,alexnet,bing,30/70,0.45,0.38636363,0.17,0.2361111
470,ddg,True,FGSM,alexnet,30/70,alexnet,bing,40/60,0.49499997,0.33333334,0.01,0.019417476
471,ddg,True,FGSM,alexnet,30/70,alexnet,bing,50/50,0.48999998,0.4827586,0.28,0.35443038
472,ddg,True,FGSM,alexnet,30/70,resnet,bing,20/80,0.5,0.5,0.99,0.66442955
473,ddg,True,FGSM,alexnet,30/70,resnet,bing,30/70,0.565,0.54545456,0.78,0.64197534
474,ddg,True,FGSM,alexnet,30/70,resnet,bing,40/60,0.515,0.5109489,0.7,0.59071726
475,ddg,True,FGSM,alexnet,30/70,resnet,bing,50/50,0.565,0.63829786,0.3,0.40816328
476,ddg,True,FGSM,alexnet,30/70,vgg,bing,20/80,0.575,0.5443787,0.92,0.68401486
477,ddg,True,FGSM,alexnet,30/70,vgg,bing,30/70,0.625,0.5925926,0.8,0.68085104
478,ddg,True,FGSM,alexnet,30/70,vgg,bing,40/60,0.57,0.5875,0.47,0.52222216
479,ddg,True,FGSM,alexnet,30/70,vgg,bing,50/50,0.53499997,0.6,0.21,0.31111112
480,ddg,True,FGSM,alexnet,30/70,alexnet,ddg,20/80,0.475,0.48677248,0.92,0.63667816
481,ddg,True,FGSM,alexnet,30/70,alexnet,ddg,30/70,0.515,0.61538464,0.08,0.14159292
482,ddg,True,FGSM,alexnet,30/70,alexnet,ddg,40/60,0.38,0.33783785,0.25,0.28735635
483,ddg,True,FGSM,alexnet,30/70,alexnet,ddg,50/50,0.5,0.5,0.01,0.019607844
484,ddg,True,FGSM,alexnet,30/70,resnet,ddg,20/80,0.545,0.5405405,0.6,0.56872034
485,ddg,True,FGSM,alexnet,30/70,resnet,ddg,30/70,0.515,0.6,0.09,0.15652174
486,ddg,True,FGSM,alexnet,30/70,resnet,ddg,40/60,0.505,0.6666667,0.02,0.03883495
487,ddg,True,FGSM,alexnet,30/70,resnet,ddg,50/50,0.5,0.5,0.06,0.10714285
488,ddg,True,FGSM,alexnet,30/70,vgg,ddg,20/80,0.55,0.53521127,0.76,0.62809914
489,ddg,True,FGSM,alexnet,30/70,vgg,ddg,30/70,0.58,0.59090906,0.52,0.5531915
490,ddg,True,FGSM,alexnet,30/70,vgg,ddg,40/60,0.51,0.625,0.05,0.09259259
491,ddg,True,FGSM,alexnet,30/70,vgg,ddg,50/50,0.5,0.5,0.03,0.056603774
492,ddg,True,FGSM,alexnet,30/70,alexnet,google,20/80,0.42499998,0.35849056,0.19,0.24836603
493,ddg,True,FGSM,alexnet,30/70,alexnet,google,30/70,0.48,0.3888889,0.07,0.11864407
494,ddg,True,FGSM,alexnet,30/70,alexnet,google,40/60,0.48,0.375,0.06,0.10344827
495,ddg,True,FGSM,alexnet,30/70,alexnet,google,50/50,0.45999998,0.2777778,0.05,0.084745765
496,ddg,True,FGSM,alexnet,30/70,resnet,google,20/80,0.515,0.50980395,0.78,0.61660075
497,ddg,True,FGSM,alexnet,30/70,resnet,google,30/70,0.49499997,0.42857143,0.03,0.056074765
498,ddg,True,FGSM,alexnet,30/70,resnet,google,40/60,0.505,0.5714286,0.04,0.074766345
499,ddg,True,FGSM,alexnet,30/70,resnet,google,50/50,0.48999998,0.0,0.0,nan
500,ddg,True,FGSM,alexnet,30/70,vgg,google,20/80,0.565,0.5607477,0.6,0.5797101
501,ddg,True,FGSM,alexnet,30/70,vgg,google,30/70,0.575,0.6363636,0.35,0.4516129
502,ddg,True,FGSM,alexnet,30/70,vgg,google,40/60,0.5,0.5,0.05,0.09090909
503,ddg,True,FGSM,alexnet,30/70,vgg,google,50/50,0.48499998,0.0,0.0,nan
504,ddg,True,FGSM,alexnet,40/60,alexnet,bing,20/80,0.45,0.44444445,0.4,0.42105263
505,ddg,True,FGSM,alexnet,40/60,alexnet,bing,30/70,0.435,0.33333334,0.13,0.18705036
506,ddg,True,FGSM,alexnet,40/60,alexnet,bing,40/60,0.5,0.5,0.03,0.056603774
507,ddg,True,FGSM,alexnet,40/60,alexnet,bing,50/50,0.49499997,0.4923077,0.32,0.38787878
508,ddg,True,FGSM,alexnet,40/60,resnet,bing,20/80,0.5,0.5,0.98,0.6621622
509,ddg,True,FGSM,alexnet,40/60,resnet,bing,30/70,0.63,0.5942029,0.82,0.6890756
510,ddg,True,FGSM,alexnet,40/60,resnet,bing,40/60,0.59499997,0.5785124,0.7,0.6334842
511,ddg,True,FGSM,alexnet,40/60,resnet,bing,50/50,0.625,0.7906977,0.34,0.47552446
512,ddg,True,FGSM,alexnet,40/60,vgg,bing,20/80,0.59499997,0.556213,0.94,0.69888484
513,ddg,True,FGSM,alexnet,40/60,vgg,bing,30/70,0.62,0.59090906,0.78,0.67241377
514,ddg,True,FGSM,alexnet,40/60,vgg,bing,40/60,0.62,0.6333333,0.57,0.59999996
515,ddg,True,FGSM,alexnet,40/60,vgg,bing,50/50,0.555,0.6486486,0.24,0.35036495
516,ddg,True,FGSM,alexnet,40/60,alexnet,ddg,20/80,0.475,0.486911,0.93,0.6391753
517,ddg,True,FGSM,alexnet,40/60,alexnet,ddg,30/70,0.515,0.61538464,0.08,0.14159292
518,ddg,True,FGSM,alexnet,40/60,alexnet,ddg,40/60,0.35999998,0.3,0.21,0.24705884
519,ddg,True,FGSM,alexnet,40/60,alexnet,ddg,50/50,0.49499997,0.33333334,0.01,0.019417476
520,ddg,True,FGSM,alexnet,40/60,resnet,ddg,20/80,0.61,0.59322035,0.7,0.64220184
521,ddg,True,FGSM,alexnet,40/60,resnet,ddg,30/70,0.525,0.72727275,0.08,0.14414415
522,ddg,True,FGSM,alexnet,40/60,resnet,ddg,40/60,0.5,0.5,0.01,0.019607844
523,ddg,True,FGSM,alexnet,40/60,resnet,ddg,50/50,0.52,0.64285713,0.09,0.15789475
524,ddg,True,FGSM,alexnet,40/60,vgg,ddg,20/80,0.57,0.5486111,0.79,0.647541
525,ddg,True,FGSM,alexnet,40/60,vgg,ddg,30/70,0.61,0.627907,0.54,0.5806452
526,ddg,True,FGSM,alexnet,40/60,vgg,ddg,40/60,0.51,0.625,0.05,0.09259259
527,ddg,True,FGSM,alexnet,40/60,vgg,ddg,50/50,0.505,0.5714286,0.04,0.074766345
528,ddg,True,FGSM,alexnet,40/60,alexnet,google,20/80,0.45499998,0.42105263,0.24,0.30573246
529,ddg,True,FGSM,alexnet,40/60,alexnet,google,30/70,0.475,0.3809524,0.08,0.1322314
530,ddg,True,FGSM,alexnet,40/60,alexnet,google,40/60,0.48499998,0.4347826,0.1,0.16260163
531,ddg,True,FGSM,alexnet,40/60,alexnet,google,50/50,0.475,0.36842105,0.07,0.11764706
